doc_id,annotator,model,model_reported,attempts,input_tokens,output_tokens,latency_s,called_at_utc,prompt_fingerprint
GT-039,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10940,328,10.51,2026-09-19T02:22:51.291626+00:00,53c7ce151f935769
GT-033,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10948,349,12.11,2026-09-19T01:52:56.664644+00:00,53c7ce151f935769
GT-061,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10890,337,10.78,2026-09-19T02:26:29.371176+00:00,53c7ce151f935769
GT-073,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10942,292,9.06,2026-09-19T01:35:17.062663+00:00,53c7ce151f935769
GT-127,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10932,242,8.02,2026-09-19T02:36:26.110079+00:00,53c7ce151f935769
GT-019,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10930,296,9.53,2026-09-19T02:19:40.433554+00:00,53c7ce151f935769
GT-147,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10997,284,9.86,2026-09-19T01:45:44.206449+00:00,53c7ce151f935769
GT-142,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10885,291,9.26,2026-09-19T02:38:57.357446+00:00,53c7ce151f935769
GT-008,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10960,315,10.3,2026-09-19T01:48:45.997350+00:00,53c7ce151f935769
GT-124,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11661,312,15.87,2026-09-19T02:07:57.749864+00:00,53c7ce151f935769
GT-133,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10925,289,9.0,2026-09-19T02:37:22.328194+00:00,53c7ce151f935769
GT-054,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10871,211,6.59,2026-09-19T01:32:34.238247+00:00,53c7ce151f935769
GT-158,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10871,286,8.98,2026-09-19T02:41:25.637358+00:00,53c7ce151f935769
GT-043,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10888,226,6.99,2026-09-19T01:31:04.998815+00:00,53c7ce151f935769
GT-023,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11233,301,9.98,2026-09-19T02:20:18.382852+00:00,53c7ce151f935769
GT-131,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10760,270,12.64,2026-09-19T02:09:29.608227+00:00,53c7ce151f935769
GT-103,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10783,230,9.42,2026-09-19T02:03:39.477059+00:00,53c7ce151f935769
GT-084,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10986,271,8.41,2026-09-19T01:36:51.421200+00:00,53c7ce151f935769
GT-101,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10988,253,8.33,2026-09-19T02:32:33.993395+00:00,53c7ce151f935769
GT-141,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10928,404,12.79,2026-09-19T02:38:48.089984+00:00,53c7ce151f935769
GT-158,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10871,241,12.08,2026-09-19T02:15:52.057903+00:00,53c7ce151f935769
GT-122,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11293,233,11.55,2026-09-19T02:07:30.524200+00:00,53c7ce151f935769
GT-094,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10640,226,7.29,2026-09-19T02:31:28.672505+00:00,53c7ce151f935769
GT-152,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10992,349,10.87,2026-09-19T02:40:32.091059+00:00,53c7ce151f935769
GT-018,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10842,259,7.91,2026-09-19T01:27:37.948764+00:00,53c7ce151f935769
GT-112,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10866,365,14.72,2026-09-19T02:05:32.224984+00:00,53c7ce151f935769
GT-003,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10624,204,6.46,2026-09-19T01:48:00.089774+00:00,53c7ce151f935769
GT-030,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10996,401,12.5,2026-09-19T02:21:28.906912+00:00,53c7ce151f935769
GT-085,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10949,258,8.33,2026-09-19T02:30:08.815009+00:00,53c7ce151f935769
GT-075,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10866,347,10.58,2026-09-19T01:35:36.424120+00:00,53c7ce151f935769
GT-084,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10986,352,12.26,2026-09-19T02:00:39.991711+00:00,53c7ce151f935769
GT-025,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10919,220,7.74,2026-09-19T01:51:32.956396+00:00,53c7ce151f935769
GT-093,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10894,273,9.46,2026-09-19T02:31:21.381683+00:00,53c7ce151f935769
GT-012,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10917,272,8.4,2026-09-19T01:26:43.793058+00:00,53c7ce151f935769
GT-065,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10843,264,8.39,2026-09-19T01:57:37.091895+00:00,53c7ce151f935769
GT-063,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10879,261,8.47,2026-09-19T02:26:46.268616+00:00,53c7ce151f935769
GT-143,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10912,362,11.14,2026-09-19T01:45:06.374574+00:00,53c7ce151f935769
GT-117,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10920,230,9.61,2026-09-19T02:06:25.076443+00:00,53c7ce151f935769
GT-154,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10813,336,16.51,2026-09-19T02:15:02.582600+00:00,53c7ce151f935769
GT-100,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11097,241,8.18,2026-09-19T02:03:04.277413+00:00,53c7ce151f935769
GT-121,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11031,265,8.72,2026-09-19T02:35:30.548590+00:00,53c7ce151f935769
GT-125,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11021,242,7.93,2026-09-19T02:36:08.606715+00:00,53c7ce151f935769
GT-125,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11021,280,13.49,2026-09-19T02:08:11.240641+00:00,53c7ce151f935769
GT-102,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10912,305,9.4,2026-09-19T01:39:23.092453+00:00,53c7ce151f935769
GT-006,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10847,243,10.2,2026-09-19T02:17:38.537254+00:00,53c7ce151f935769
GT-131,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10760,250,7.95,2026-09-19T01:43:25.972243+00:00,53c7ce151f935769
GT-129,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11135,266,12.95,2026-09-19T02:09:02.323638+00:00,53c7ce151f935769
GT-095,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10815,226,7.28,2026-09-19T02:02:18.618848+00:00,53c7ce151f935769
GT-081,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10910,259,8.39,2026-09-19T02:29:35.986857+00:00,53c7ce151f935769
GT-072,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11006,306,10.39,2026-09-19T02:28:07.045030+00:00,53c7ce151f935769
GT-060,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10646,194,6.15,2026-09-19T02:26:18.586620+00:00,53c7ce151f935769
GT-055,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10994,275,8.59,2026-09-19T01:32:42.825795+00:00,53c7ce151f935769
GT-144,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10791,256,8.19,2026-09-19T02:39:14.476397+00:00,53c7ce151f935769
GT-116,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10952,275,8.56,2026-09-19T01:41:19.055579+00:00,53c7ce151f935769
GT-135,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10828,246,11.63,2026-09-19T02:10:19.719586+00:00,53c7ce151f935769
GT-006,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10847,237,7.28,2026-09-19T01:25:49.637735+00:00,53c7ce151f935769
GT-059,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10742,359,11.33,2026-09-19T02:26:12.433194+00:00,53c7ce151f935769
GT-150,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10866,285,14.05,2026-09-19T02:14:03.132360+00:00,53c7ce151f935769
GT-067,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10858,245,8.0,2026-09-19T02:27:21.009583+00:00,53c7ce151f935769
GT-021,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11203,249,8.01,2026-09-19T01:28:03.594789+00:00,53c7ce151f935769
GT-118,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10752,281,11.11,2026-09-19T02:06:36.193378+00:00,53c7ce151f935769
GT-105,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10884,259,8.0,2026-09-19T01:39:47.956078+00:00,53c7ce151f935769
GT-119,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10863,221,10.33,2026-09-19T02:06:46.533138+00:00,53c7ce151f935769
GT-032,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10922,237,8.29,2026-09-19T01:52:44.552138+00:00,53c7ce151f935769
GT-011,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10943,342,13.35,2026-09-19T01:26:35.390220+00:00,53c7ce151f935769
GT-083,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10894,324,9.89,2026-09-19T01:36:43.006091+00:00,53c7ce151f935769
GT-094,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10640,247,7.76,2026-09-19T02:02:11.333718+00:00,53c7ce151f935769
GT-113,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10819,286,8.78,2026-09-19T01:40:54.282854+00:00,53c7ce151f935769
GT-079,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11018,272,8.87,2026-09-19T02:29:19.501984+00:00,53c7ce151f935769
GT-090,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10916,344,10.94,2026-09-19T02:30:57.403766+00:00,53c7ce151f935769
GT-123,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10937,319,10.28,2026-09-19T02:35:50.139565+00:00,53c7ce151f935769
GT-080,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10898,298,10.29,2026-09-19T01:59:58.671362+00:00,53c7ce151f935769
GT-060,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10646,265,7.97,2026-09-19T01:33:25.306305+00:00,53c7ce151f935769
GT-017,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10857,331,10.44,2026-09-19T01:50:17.255303+00:00,53c7ce151f935769
GT-122,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11293,270,8.72,2026-09-19T01:42:10.446980+00:00,53c7ce151f935769
GT-110,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10956,267,8.67,2026-09-19T02:33:55.811361+00:00,53c7ce151f935769
GT-114,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11022,261,10.76,2026-09-19T02:05:54.024374+00:00,53c7ce151f935769
GT-076,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10745,215,6.86,2026-09-19T01:59:19.218813+00:00,53c7ce151f935769
GT-089,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10890,267,8.19,2026-09-19T01:37:35.563713+00:00,53c7ce151f935769
GT-009,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11219,264,8.77,2026-09-19T01:48:54.772521+00:00,53c7ce151f935769
GT-046,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10884,200,6.61,2026-09-19T01:31:31.519585+00:00,53c7ce151f935769
GT-148,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10766,302,13.84,2026-09-19T02:13:34.415524+00:00,53c7ce151f935769
GT-076,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10745,376,11.98,2026-09-19T02:28:50.997433+00:00,53c7ce151f935769
GT-074,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11149,277,8.77,2026-09-19T01:35:25.840324+00:00,53c7ce151f935769
GT-157,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10700,257,12.78,2026-09-19T02:15:39.975275+00:00,53c7ce151f935769
GT-079,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11018,246,7.75,2026-09-19T01:36:07.350205+00:00,53c7ce151f935769
GT-007,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10919,309,10.56,2026-09-19T01:48:35.692449+00:00,53c7ce151f935769
GT-160,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10787,271,8.73,2026-09-19T01:47:37.179073+00:00,53c7ce151f935769
GT-069,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10990,376,11.9,2026-09-19T01:58:13.472107+00:00,53c7ce151f935769
GT-158,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10871,348,11.07,2026-09-19T01:47:19.996721+00:00,53c7ce151f935769
GT-103,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10783,276,9.0,2026-09-19T02:32:51.855264+00:00,53c7ce151f935769
GT-070,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10940,355,10.88,2026-09-19T01:34:50.126595+00:00,53c7ce151f935769
GT-120,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10781,305,19.07,2026-09-19T02:07:05.610020+00:00,53c7ce151f935769
GT-015,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10979,326,11.31,2026-09-19T01:49:56.306230+00:00,53c7ce151f935769
GT-055,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10994,265,9.02,2026-09-19T01:56:14.779209+00:00,53c7ce151f935769
GT-066,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10936,232,7.27,2026-09-19T01:34:16.133509+00:00,53c7ce151f935769
GT-041,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10718,273,8.74,2026-09-19T02:23:10.893725+00:00,53c7ce151f935769
GT-096,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10969,308,10.01,2026-09-19T02:31:48.369813+00:00,53c7ce151f935769
GT-066,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10936,300,9.67,2026-09-19T02:27:13.001541+00:00,53c7ce151f935769
GT-054,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10871,284,9.13,2026-09-19T02:25:24.454680+00:00,53c7ce151f935769
GT-137,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11392,288,9.35,2026-09-19T01:44:16.596351+00:00,53c7ce151f935769
GT-047,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10807,217,7.57,2026-09-19T01:55:05.586723+00:00,53c7ce151f935769
GT-035,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10953,235,7.77,2026-09-19T02:22:11.030661+00:00,53c7ce151f935769
GT-045,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10837,360,11.42,2026-09-19T02:23:57.090618+00:00,53c7ce151f935769
GT-061,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10890,211,6.53,2026-09-19T01:33:31.843128+00:00,53c7ce151f935769
GT-069,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10990,277,9.38,2026-09-19T02:27:39.680793+00:00,53c7ce151f935769
GT-048,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10902,280,9.1,2026-09-19T02:24:28.588512+00:00,53c7ce151f935769
GT-102,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10912,427,15.15,2026-09-19T02:03:30.054688+00:00,53c7ce151f935769
GT-127,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10932,252,12.59,2026-09-19T02:08:34.808616+00:00,53c7ce151f935769
GT-088,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10839,255,8.33,2026-09-19T02:30:38.668432+00:00,53c7ce151f935769
GT-128,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10896,238,7.34,2026-09-19T01:43:00.353947+00:00,53c7ce151f935769
GT-098,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10819,304,9.54,2026-09-19T02:02:47.058931+00:00,53c7ce151f935769
GT-154,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10813,263,8.19,2026-09-19T02:40:49.308371+00:00,53c7ce151f935769
GT-091,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10699,235,7.38,2026-09-19T02:31:04.786469+00:00,53c7ce151f935769
GT-008,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10960,277,8.57,2026-09-19T01:26:07.567144+00:00,53c7ce151f935769
GT-026,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10886,318,10.17,2026-09-19T02:20:47.071918+00:00,53c7ce151f935769
GT-116,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10952,276,11.38,2026-09-19T02:06:15.467904+00:00,53c7ce151f935769
GT-027,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10821,260,8.19,2026-09-19T02:20:55.262367+00:00,53c7ce151f935769
GT-003,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10624,202,6.15,2026-09-19T01:25:26.296379+00:00,53c7ce151f935769
GT-113,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10819,280,11.03,2026-09-19T02:05:43.258470+00:00,53c7ce151f935769
GT-082,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10957,267,8.67,2026-09-19T02:29:44.662657+00:00,53c7ce151f935769
GT-088,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10839,284,9.11,2026-09-19T02:01:19.442668+00:00,53c7ce151f935769
GT-091,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10699,202,6.16,2026-09-19T01:37:49.789413+00:00,53c7ce151f935769
GT-009,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11219,302,9.81,2026-09-19T02:18:07.249311+00:00,53c7ce151f935769
GT-044,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10942,367,11.82,2026-09-19T02:23:45.659995+00:00,53c7ce151f935769
GT-151,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,11672,255,9.13,2026-09-19T01:46:17.593664+00:00,53c7ce151f935769
GT-058,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10907,336,10.8,2026-09-19T02:26:01.103517+00:00,53c7ce151f935769
GT-080,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10898,252,8.09,2026-09-19T02:29:27.595619+00:00,53c7ce151f935769
GT-096,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10969,277,8.76,2026-09-19T01:38:28.414125+00:00,53c7ce151f935769
GT-011,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10943,252,7.93,2026-09-19T02:18:27.432498+00:00,53c7ce151f935769
GT-127,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10932,286,8.8,2026-09-19T01:42:53.009297+00:00,53c7ce151f935769
GT-034,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10988,312,9.92,2026-09-19T02:22:03.257565+00:00,53c7ce151f935769
GT-109,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10988,272,8.84,2026-09-19T02:33:47.131919+00:00,53c7ce151f935769
GT-071,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10989,270,8.88,2026-09-19T02:27:56.651504+00:00,53c7ce151f935769
GT-150,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10866,223,7.78,2026-09-19T01:46:08.463573+00:00,53c7ce151f935769
GT-098,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10819,308,9.93,2026-09-19T02:32:06.832222+00:00,53c7ce151f935769
GT-138,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10931,432,21.57,2026-09-19T02:11:09.872657+00:00,53c7ce151f935769
GT-055,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10994,250,8.18,2026-09-19T02:25:32.642597+00:00,53c7ce151f935769
GT-113,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10819,250,7.99,2026-09-19T02:34:20.764844+00:00,53c7ce151f935769
GT-115,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10751,249,7.59,2026-09-19T01:41:10.494865+00:00,53c7ce151f935769
GT-133,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10925,288,8.93,2026-09-19T01:43:41.626699+00:00,53c7ce151f935769
GT-153,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10859,292,9.03,2026-09-19T02:40:41.120290+00:00,53c7ce151f935769
GT-016,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10850,324,10.5,2026-09-19T01:50:06.806560+00:00,53c7ce151f935769
GT-126,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11017,292,9.48,2026-09-19T02:36:18.089116+00:00,53c7ce151f935769
GT-135,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10828,265,8.49,2026-09-19T02:37:40.549885+00:00,53c7ce151f935769
GT-118,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10752,285,8.66,2026-09-19T01:41:35.221145+00:00,53c7ce151f935769
GT-010,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10912,286,9.18,2026-09-19T01:49:03.957130+00:00,53c7ce151f935769
GT-138,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10931,221,7.48,2026-09-19T01:44:24.077333+00:00,53c7ce151f935769
GT-149,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10897,298,14.66,2026-09-19T02:13:49.078958+00:00,53c7ce151f935769
GT-071,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10989,308,9.55,2026-09-19T01:34:59.682622+00:00,53c7ce151f935769
GT-044,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10942,326,10.81,2026-09-19T01:54:41.056878+00:00,53c7ce151f935769
GT-031,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10981,350,12.19,2026-09-19T01:52:36.256762+00:00,53c7ce151f935769
GT-012,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10917,268,8.34,2026-09-19T02:18:35.777514+00:00,53c7ce151f935769
GT-147,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10997,402,19.67,2026-09-19T02:13:20.572634+00:00,53c7ce151f935769
GT-098,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10819,226,7.11,2026-09-19T01:38:44.266955+00:00,53c7ce151f935769
GT-031,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10981,272,8.45,2026-09-19T01:29:22.401203+00:00,53c7ce151f935769
GT-054,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10871,197,6.95,2026-09-19T01:56:05.748244+00:00,53c7ce151f935769
GT-092,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10767,238,7.28,2026-09-19T01:37:57.076632+00:00,53c7ce151f935769
GT-064,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10662,287,8.63,2026-09-19T01:34:01.100876+00:00,53c7ce151f935769
GT-142,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10885,272,8.34,2026-09-19T01:44:55.235624+00:00,53c7ce151f935769
GT-062,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10936,218,7.08,2026-09-19T01:57:10.641108+00:00,53c7ce151f935769
GT-090,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10916,288,9.33,2026-09-19T02:01:39.917710+00:00,53c7ce151f935769
GT-108,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10715,241,7.36,2026-09-19T01:40:13.369814+00:00,53c7ce151f935769
GT-081,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10910,287,9.75,2026-09-19T02:00:08.423043+00:00,53c7ce151f935769
GT-022,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10893,282,9.55,2026-09-19T01:51:05.199567+00:00,53c7ce151f935769
GT-066,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10936,246,7.95,2026-09-19T01:57:45.048855+00:00,53c7ce151f935769
GT-001,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10999,290,19.75,2026-09-19T01:25:11.944678+00:00,53c7ce151f935769
GT-112,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10866,275,8.46,2026-09-19T01:40:45.500622+00:00,53c7ce151f935769
GT-047,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10807,237,7.35,2026-09-19T01:31:38.873457+00:00,53c7ce151f935769
GT-160,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10787,247,7.62,2026-09-19T02:41:42.535092+00:00,53c7ce151f935769
GT-151,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,11672,314,15.77,2026-09-19T02:14:18.903696+00:00,53c7ce151f935769
GT-005,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10982,277,8.6,2026-09-19T01:25:42.350507+00:00,53c7ce151f935769
GT-022,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10893,271,8.33,2026-09-19T01:28:11.923889+00:00,53c7ce151f935769
GT-109,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10988,285,11.81,2026-09-19T02:04:52.735058+00:00,53c7ce151f935769
GT-122,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11293,275,9.3,2026-09-19T02:35:39.855401+00:00,53c7ce151f935769
GT-119,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10863,251,8.12,2026-09-19T02:35:11.627346+00:00,53c7ce151f935769
GT-100,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11097,349,11.39,2026-09-19T02:32:25.656619+00:00,53c7ce151f935769
GT-015,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10979,333,10.26,2026-09-19T01:27:12.995907+00:00,53c7ce151f935769
GT-137,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,11392,368,12.1,2026-09-19T02:38:02.361794+00:00,53c7ce151f935769
GT-035,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10953,216,6.78,2026-09-19T01:29:57.980929+00:00,53c7ce151f935769
GT-017,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10857,203,6.3,2026-09-19T01:27:30.031956+00:00,53c7ce151f935769
GT-153,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10859,218,7.55,2026-09-19T01:46:34.104718+00:00,53c7ce151f935769
GT-045,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10837,248,8.54,2026-09-19T01:54:49.599371+00:00,53c7ce151f935769
GT-008,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10960,290,9.21,2026-09-19T02:17:57.438035+00:00,53c7ce151f935769
GT-013,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10997,271,8.44,2026-09-19T01:26:52.239858+00:00,53c7ce151f935769
GT-039,qwen3-8b#r1,qwen3:8b,qwen3:8b,1,10940,235,9.74,2026-09-19T01:30:35.536187+00:00,53c7ce151f935769
GT-026,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10886,259,8.93,2026-09-19T01:51:41.892267+00:00,53c7ce151f935769
GT-039,qwen3-8b#r2,qwen3:8b,qwen3:8b,1,10940,311,10.78,2026-09-19T01:53:52.913996+00:00,53c7ce151f935769
GT-046,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10884,334,10.7,2026-09-19T02:24:07.791615+00:00,53c7ce151f935769
GT-147,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10997,283,9.52,2026-09-19T02:39:43.626359+00:00,53c7ce151f935769
GT-157,qwen3-8b#r3,qwen3:8b,qwen3:8b,1,10700,243,7.43,2026-09-19T02:41:16.648411+00:00,53c7ce151f935769
